# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1664954998.053202152252197,0.00631,0.00034,0.00051,0.00064,0.00270,0.00304,0.01355
1664954998.153202533721924,0.01025,0.00039,0.00119,0.00132,0.00023,0.00220,0.01558
1664954998.253201961517334,0.00417,0.00030,0.00222,0.00092,0.00704,0.00238,0.01703
1664954998.353201389312744,0.01283,0.00040,0.00140,0.00126,0.00038,0.00353,0.01981
1664954998.453201055526733,0.00559,0.00118,0.00066,0.00102,0.00296,0.00237,0.01378
1664954998.553201436996460,0.01747,0.00039,0.00080,0.00267,0.00000,0.00226,0.02359
1664954998.653202533721924,0.01714,0.00049,0.00034,0.00133,0.00172,0.00378,0.02480
1664954998.753202199935913,0.01657,0.00084,0.00147,0.00840,0.00329,0.00290,0.03348
1664954998.853201150894165,0.02789,0.00113,0.00061,0.00395,0.01151,0.00337,0.04847
1664954998.953202486038208,0.00912,0.00039,0.00041,0.00385,0.00176,0.00290,0.01842
1664954999.053201913833618,0.00560,0.00034,0.00018,0.00173,0.00264,0.00352,0.01403
1664954999.153201818466187,0.00667,0.00098,0.00026,0.00168,0.00349,0.00283,0.01590
1664954999.253201484680176,0.00861,0.00074,0.00038,0.00638,0.00653,0.00210,0.02473
1664954999.353201389312744,0.01368,0.00054,0.00081,0.00261,0.00022,0.00244,0.02031
1664954999.453202009201050,0.00705,0.00041,0.00062,0.00269,0.00044,0.00367,0.01487
1664954999.553201198577881,0.00606,0.00034,0.00094,0.00356,0.00081,0.00341,0.01513
1664954999.653200864791870,0.01528,0.00056,0.00035,0.00275,0.00023,0.00409,0.02326
1664954999.753201007843018,0.01096,0.00035,0.00060,0.00215,0.00140,0.00308,0.01855
1664954999.853200912475586,0.00898,0.00038,0.00029,0.00175,0.00015,0.00210,0.01366
1664954999.953200817108154,0.00776,0.00044,0.00038,0.00194,0.00021,0.00270,0.01344
1664955000.053200483322144,0.02003,0.00052,0.00019,0.00320,0.00351,0.00294,0.03039
1664955000.153200387954712,0.02725,0.00189,0.00409,0.00771,0.00056,0.00543,0.04693
1664955000.253201961517334,0.01512,0.00034,0.00025,0.00187,0.00078,0.00391,0.02227
1664955000.353201627731323,0.01093,0.00075,0.00023,0.00455,0.00372,0.00283,0.02301
1664955000.453201532363892,0.00735,0.00035,0.00014,0.00165,0.00028,0.00287,0.01264
1664955000.553201436996460,0.00409,0.00031,0.00015,0.00143,0.00004,0.00276,0.00878
1664955000.653201818466187,0.01067,0.00064,0.00029,0.00247,0.00008,0.00376,0.01792
1664955000.753201484680176,0.02016,0.00151,0.00125,0.00589,0.01634,0.00558,0.05072
1664955000.853201627731323,0.00857,0.00245,0.00017,0.00349,0.00168,0.00261,0.01896
1664955000.953202009201050,0.01206,0.00062,0.00067,0.00256,0.00191,0.00469,0.02251
1664955001.053201913833618,0.01585,0.00047,0.00064,0.00254,0.00363,0.00270,0.02584
1664955001.153202056884766,0.00771,0.00035,0.00046,0.00140,0.00021,0.00224,0.01236
1664955001.253203153610229,0.01557,0.00109,0.00160,0.00216,0.00210,0.00301,0.02553
1664955001.353202104568481,0.00747,0.00033,0.00051,0.00156,0.00136,0.00363,0.01487
1664955001.453202009201050,0.00844,0.00055,0.00027,0.00213,0.00134,0.00235,0.01509
1664955001.553202629089355,0.01240,0.00040,0.00070,0.00254,0.00251,0.00330,0.02185
1664955001.653202295303345,0.01369,0.00062,0.00067,0.00347,0.00089,0.00501,0.02435
1664955001.753201246261597,0.01197,0.00034,0.00076,0.00161,0.00390,0.00281,0.02140
1664955001.853200197219849,0.00741,0.00056,0.00064,0.00356,0.00101,0.00245,0.01563
1664955001.953199863433838,0.00420,0.00085,0.00024,0.00335,0.00043,0.00263,0.01171
1664955002.053199529647827,0.00855,0.00061,0.00026,0.00755,0.00000,0.00300,0.01997
1664955002.153199672698975,0.00928,0.00039,0.00046,0.00155,0.00377,0.00307,0.01852
1664955002.253199577331543,0.00992,0.00143,0.00041,0.00419,0.00198,0.00311,0.02104
1664955002.353199481964111,0.02272,0.00074,0.00041,0.00320,0.00077,0.00325,0.03109
1664955002.453199386596680,0.01265,0.00048,0.00061,0.00204,0.00755,0.00255,0.02589
1664955002.553199052810669,0.01512,0.00042,0.00066,0.00276,0.00000,0.00276,0.02172
1664955002.653199672698975,0.00904,0.00143,0.00125,0.00528,0.00062,0.00374,0.02136
1664955002.753199577331543,0.00975,0.00036,0.00113,0.00170,0.00000,0.00261,0.01554
1664955002.853199481964111,0.00656,0.00061,0.00507,0.00666,0.00060,0.00354,0.02304
1664955002.953199863433838,0.00814,0.00077,0.00138,0.00552,0.00281,0.00251,0.02114
1664955003.053199768066406,0.00967,0.00036,0.00033,0.00132,0.00019,0.00242,0.01429
1664955003.153199672698975,0.01346,0.00248,0.00133,0.00232,0.00001,0.00270,0.02232
1664955003.253199577331543,0.01442,0.00085,0.00195,0.00206,0.00003,0.00314,0.02245
1664955003.353199481964111,0.01283,0.00184,0.00102,0.00142,0.00010,0.00253,0.01973
1664955003.453199386596680,0.00556,0.00034,0.00013,0.00094,0.00203,0.00216,0.01117
1664955003.553199291229248,0.00678,0.00060,0.00045,0.00398,0.00048,0.00264,0.01492
1664955003.653199434280396,0.00529,0.00049,0.00024,0.00153,0.00115,0.00427,0.01297
1664955003.753199338912964,0.00745,0.00041,0.00038,0.00103,0.00000,0.00223,0.01149
1664955003.853199243545532,0.01825,0.00113,0.00059,0.00242,0.00250,0.00268,0.02756
1664955003.953199386596680,0.01890,0.00062,0.00050,0.00096,0.00010,0.00270,0.02379
1664955004.053199291229248,0.01304,0.00257,0.00067,0.00237,0.00000,0.00330,0.02195
1664955004.153199434280396,0.01667,0.00067,0.00079,0.00160,0.00416,0.00245,0.02635
1664955004.253199338912964,0.00702,0.00035,0.00052,0.00132,0.00000,0.00233,0.01154
1664955004.353199243545532,0.00979,0.00055,0.00091,0.00157,0.00000,0.00298,0.01579
1664955004.453199625015259,0.00739,0.00093,0.00101,0.00355,0.00896,0.00259,0.02443
1664955004.553199529647827,0.00867,0.00041,0.00014,0.00279,0.00020,0.00303,0.01524
1664955004.653199672698975,0.00728,0.00034,0.00229,0.00184,0.00165,0.00247,0.01587
1664955004.753199577331543,0.01101,0.00049,0.00003,0.00262,0.00020,0.00242,0.01678
1664955004.853199243545532,0.00623,0.00045,0.00129,0.00285,0.00168,0.00300,0.01550
1664955004.953199386596680,0.00396,0.00036,0.00231,0.00291,0.00138,0.00251,0.01343
1664955005.053199291229248,0.01630,0.00042,0.00006,0.00164,0.00908,0.00316,0.03067
1664955005.153199434280396,0.00648,0.00070,0.00026,0.00723,0.00025,0.00301,0.01792
1664955005.253199338912964,0.00390,0.00038,0.00010,0.00189,0.00001,0.00218,0.00847
1664955005.353199243545532,0.01369,0.00102,0.00036,0.00207,0.00168,0.00238,0.02119
1664955005.453199386596680,0.00599,0.00037,0.00092,0.00169,0.00011,0.00209,0.01117
1664955005.553199291229248,0.00865,0.00041,0.00084,0.00193,0.00000,0.00234,0.01418
1664955005.653199434280396,0.00966,0.00039,0.00070,0.00227,0.00083,0.00285,0.01672
1664955005.753199338912964,0.01182,0.00060,0.00072,0.00247,0.00000,0.00290,0.01852
1664955005.853199243545532,0.02092,0.00068,0.00032,0.00298,0.00113,0.00391,0.02995
1664955005.953199386596680,0.00899,0.00055,0.00062,0.00243,0.00498,0.00222,0.01979
1664955006.053199291229248,0.01506,0.00248,0.00124,0.00443,0.00159,0.00259,0.02739
1664955006.153199434280396,0.01152,0.00219,0.00100,0.00296,0.00312,0.00234,0.02312
1664955006.253199577331543,0.00796,0.00041,0.00046,0.00178,0.00041,0.00242,0.01344
1664955006.353199481964111,0.01203,0.00066,0.00233,0.00380,0.00003,0.00276,0.02160
1664955006.453199625015259,0.01180,0.00049,0.00077,0.00326,0.00016,0.00519,0.02168
1664955006.553199529647827,0.00750,0.00066,0.00042,0.00327,0.00626,0.00236,0.02047
1664955006.653199672698975,0.01613,0.00052,0.00071,0.00239,0.00000,0.00242,0.02218
1664955006.753199815750122,0.00565,0.00056,0.00189,0.00381,0.00264,0.00280,0.01735
1664955006.853199481964111,0.01514,0.00132,0.00228,0.00213,0.00007,0.00319,0.02413
1664955006.953199625015259,0.02596,0.00085,0.00065,0.00354,0.00004,0.00534,0.03639
1664955007.053199529647827,0.01032,0.00032,0.00114,0.00104,0.00029,0.00224,0.01535
1664955007.153199911117554,0.01560,0.00091,0.00294,0.00167,0.00244,0.00388,0.02746
1664955007.253199577331543,0.00902,0.00101,0.00029,0.00455,0.00528,0.00220,0.02234
1664955007.353199720382690,0.01163,0.00035,0.00068,0.00233,0.00000,0.00324,0.01824
1664955007.453199863433838,0.01571,0.00089,0.00092,0.00396,0.00314,0.00426,0.02889
1664955007.553199529647827,0.00966,0.00055,0.00065,0.00202,0.00019,0.00253,0.01561
1664955007.653199672698975,0.00814,0.00033,0.00009,0.00361,0.00493,0.00287,0.01997
1664955007.753199577331543,0.00447,0.00032,0.00039,0.00216,0.00388,0.00267,0.01389
1664955007.853199481964111,0.01103,0.00074,0.00285,0.00532,0.00289,0.00235,0.02517
1664955007.953199625015259,0.01836,0.00064,0.00098,0.00211,0.00333,0.00322,0.02864
1664955008.053199291229248,0.01204,0.00053,0.00117,0.00384,0.00137,0.00445,0.02341
1664955008.153199434280396,0.00523,0.00054,0.00044,0.00543,0.00442,0.00245,0.01852
1664955008.253199577331543,0.00709,0.00149,0.00185,0.00299,0.00027,0.00261,0.01630
1664955008.353199481964111,0.00787,0.00036,0.00014,0.00183,0.00219,0.00245,0.01484
1664955008.453199625015259,0.01596,0.00198,0.00208,0.00667,0.01087,0.00267,0.04024
1664955008.553199291229248,0.00753,0.00039,0.00032,0.00212,0.00000,0.00228,0.01264
1664955008.653199434280396,0.00901,0.00050,0.00015,0.00531,0.00082,0.00231,0.01809
1664955008.753199338912964,0.00885,0.00039,0.00105,0.00352,0.00000,0.00248,0.01628
1664955008.853199481964111,0.00725,0.00034,0.00031,0.00227,0.00478,0.00367,0.01862
1664955008.953199386596680,0.00942,0.00034,0.00041,0.00239,0.00177,0.00310,0.01744
1664955009.053199529647827,0.00747,0.00035,0.00023,0.00163,0.00276,0.00204,0.01448
1664955009.153199434280396,0.00802,0.00042,0.00213,0.00188,0.00072,0.00222,0.01539
1664955009.253199577331543,0.00575,0.00050,0.00012,0.00296,0.00132,0.00269,0.01334
1664955009.353199243545532,0.00478,0.00034,0.00079,0.00271,0.00033,0.00333,0.01227
1664955009.453199386596680,0.00930,0.00164,0.00234,0.00547,0.00044,0.00259,0.02178
1664955009.553199529647827,0.01147,0.00044,0.00244,0.00331,0.00735,0.00279,0.02781
1664955009.653199672698975,0.01056,0.00044,0.00024,0.00212,0.00019,0.00238,0.01592
1664955009.753199577331543,0.01012,0.00043,0.00035,0.00203,0.00098,0.00221,0.01613
1664955009.853199481964111,0.00453,0.00033,0.00028,0.00191,0.00024,0.00258,0.00986
1664955009.953199625015259,0.01172,0.00035,0.00075,0.00181,0.00000,0.00223,0.01687
1664955010.053199291229248,0.00501,0.00034,0.00250,0.00323,0.00314,0.00229,0.01652
1664955010.153199434280396,0.01107,0.00055,0.00040,0.00315,0.00576,0.00242,0.02335
1664955010.253199338912964,0.00419,0.00038,0.00018,0.00316,0.00345,0.00318,0.01454
1664955010.353199243545532,0.00832,0.00038,0.00062,0.00253,0.00099,0.00259,0.01543
1664955010.453199386596680,0.00899,0.00092,0.00113,0.00269,0.00218,0.00234,0.01825
1664955010.553199291229248,0.01946,0.00116,0.00192,0.00377,0.00069,0.00317,0.03017
1664955010.653199672698975,0.00423,0.00034,0.00036,0.00191,0.00389,0.00469,0.01542
1664955010.753199577331543,0.01283,0.00112,0.00488,0.00222,0.00042,0.00237,0.02384
1664955010.853199243545532,0.01639,0.00063,0.00099,0.00407,0.00420,0.00358,0.02986
1664955010.953199625015259,0.01416,0.00041,0.00078,0.00139,0.00019,0.00265,0.01958
1664955011.053199529647827,0.00982,0.00033,0.00065,0.00093,0.00012,0.00242,0.01427
1664955011.153199672698975,0.01518,0.00070,0.00057,0.00145,0.00522,0.00375,0.02686
1664955011.253199577331543,0.01479,0.00155,0.00080,0.00441,0.00539,0.00228,0.02924
1664955011.353199481964111,0.01030,0.00051,0.00035,0.00204,0.00010,0.00268,0.01597
1664955011.453199625015259,0.01693,0.00059,0.00354,0.00253,0.00000,0.00254,0.02613
1664955011.553199291229248,0.01306,0.00080,0.00119,0.00260,0.00054,0.00358,0.02177
1664955011.653199672698975,0.00604,0.00046,0.00066,0.00219,0.00020,0.00340,0.01295
1664955011.753199338912964,0.00574,0.00034,0.00052,0.00115,0.00244,0.00267,0.01287
1664955011.853199481964111,0.00520,0.00041,0.00110,0.00309,0.00032,0.00254,0.01265
1664955011.953199625015259,0.01974,0.00050,0.00029,0.00156,0.00028,0.00227,0.02463
1664955012.053199291229248,0.01297,0.00080,0.00089,0.00147,0.00440,0.00259,0.02312
1664955012.153115510940552,0.00845,0.00034,0.00041,0.00122,0.00295,0.00229,0.01566
1664955012.253041505813599,0.01469,0.00231,0.00011,0.00295,0.00614,0.00333,0.02954
1664955012.352977514266968,0.00705,0.00061,0.00060,0.00453,0.00338,0.00452,0.02069
1664955012.452931165695190,0.01745,0.00059,0.00028,0.00361,0.00040,0.00348,0.02580
1664955012.552895545959473,0.00845,0.00061,0.00047,0.00309,0.00649,0.00256,0.02167
1664955012.652870655059814,0.00562,0.00034,0.00051,0.00178,0.00000,0.00204,0.01029
1664955012.752851486206055,0.00515,0.00033,0.00013,0.00194,0.00079,0.00207,0.01041
1664955012.852838039398193,0.00489,0.00036,0.00100,0.00205,0.00180,0.00408,0.01419
1664955012.952827692031860,0.00726,0.00034,0.00107,0.00191,0.00174,0.00208,0.01440
1664955013.052820444107056,0.01236,0.00050,0.00066,0.00272,0.00302,0.00314,0.02240
1664955013.152816057205200,0.00578,0.00110,0.00125,0.00226,0.00257,0.00230,0.01526
1664955013.252814531326294,0.00445,0.00036,0.00030,0.00195,0.00002,0.00277,0.00986
1664955013.352815389633179,0.01047,0.00043,0.00064,0.00183,0.00328,0.00419,0.02084
1664955013.452817440032959,0.00755,0.00038,0.00032,0.00221,0.00236,0.00213,0.01494
1664955013.552819490432739,0.00875,0.00042,0.00031,0.00209,0.00000,0.00204,0.01362
1664955013.652822256088257,0.00512,0.00032,0.00029,0.00270,0.00000,0.00261,0.01104
1664955013.752822637557983,0.00571,0.00035,0.00083,0.00188,0.00119,0.00328,0.01324
1664955013.852822542190552,0.00527,0.00033,0.00034,0.00196,0.01010,0.00237,0.02036
1664955013.952822923660278,0.00917,0.00115,0.00046,0.00647,0.00213,0.00226,0.02165
1664955014.052819728851318,0.00672,0.00036,0.00034,0.00192,0.00553,0.00265,0.01753
1664955014.152817964553833,0.01416,0.00067,0.00211,0.00424,0.00177,0.00235,0.02531
1664955014.252817869186401,0.01398,0.00052,0.00106,0.00253,0.00002,0.00288,0.02099
1664955014.352817773818970,0.03181,0.00198,0.00224,0.00930,0.00656,0.00350,0.05539
1664955014.452817916870117,0.01966,0.00225,0.00132,0.00350,0.00003,0.00239,0.02916
1664955014.552817821502686,0.00741,0.00033,0.00033,0.00162,0.00167,0.00386,0.01521
1664955014.652817964553833,0.00674,0.00083,0.00075,0.00384,0.00015,0.00246,0.01478
1664955014.752817869186401,0.01296,0.00205,0.00589,0.00159,0.00003,0.00287,0.02538
1664955014.852817535400391,0.00579,0.00038,0.00063,0.00130,0.00082,0.00321,0.01213
1664955014.952817916870117,0.02027,0.00180,0.00054,0.00485,0.00514,0.00256,0.03516
1664955015.052817821502686,0.00853,0.00083,0.00019,0.00363,0.00428,0.00240,0.01987
1664955015.152817964553833,0.01167,0.00064,0.00019,0.00661,0.00000,0.00379,0.02290
1664955015.252817869186401,0.01091,0.00044,0.00090,0.00414,0.00298,0.00227,0.02165
1664955015.352817773818970,0.01252,0.00048,0.00037,0.00209,0.00701,0.00218,0.02464
1664955015.452817916870117,0.00519,0.00036,0.00011,0.00240,0.00001,0.00225,0.01033
1664955015.552817821502686,0.01351,0.00050,0.00301,0.00269,0.00264,0.00222,0.02457
1664955015.652817964553833,0.00862,0.00053,0.00063,0.00324,0.00006,0.00249,0.01556
1664955015.752817869186401,0.00683,0.00055,0.00059,0.00379,0.00000,0.00448,0.01624
1664955015.852817773818970,0.00435,0.00033,0.00034,0.00180,0.00046,0.00200,0.00928
1664955015.952817916870117,0.01206,0.00060,0.00106,0.00193,0.00418,0.00242,0.02225
1664955016.052817821502686,0.00668,0.00071,0.00122,0.00547,0.00217,0.00265,0.01890
1664955016.152817964553833,0.00697,0.00061,0.00070,0.00666,0.00377,0.00276,0.02148
1664955016.252817869186401,0.01519,0.00054,0.00025,0.00228,0.00124,0.00358,0.02309
1664955016.352817773818970,0.00403,0.00035,0.00130,0.00363,0.00472,0.00242,0.01645
1664955016.452817678451538,0.00691,0.00037,0.00017,0.00264,0.00006,0.00353,0.01368
1664955016.552817583084106,0.00727,0.00055,0.00080,0.00436,0.00005,0.00240,0.01543
1664955016.652817726135254,0.00543,0.00039,0.00063,0.00301,0.00038,0.00475,0.01459
1664955016.752817630767822,0.01546,0.00040,0.00095,0.00146,0.00000,0.00230,0.02058
1664955016.852817535400391,0.01459,0.00144,0.00109,0.00187,0.00766,0.00342,0.03009
1664955016.952817678451538,0.00496,0.00032,0.00102,0.00171,0.00171,0.00219,0.01190
1664955017.052817583084106,0.00805,0.00035,0.00036,0.00184,0.00050,0.00247,0.01357
1664955017.152817726135254,0.01064,0.00074,0.00063,0.00854,0.00180,0.00309,0.02543
1664955017.252817630767822,0.00860,0.00050,0.00233,0.00151,0.00153,0.00274,0.01721
1664955017.352817535400391,0.00437,0.00033,0.00083,0.00147,0.00682,0.00228,0.01610
1664955017.452817678451538,0.00976,0.00036,0.00125,0.00132,0.00043,0.00242,0.01554
1664955017.552817583084106,0.01467,0.00063,0.00198,0.00405,0.00001,0.00681,0.02815
1664955017.652817726135254,0.01003,0.00047,0.00180,0.00140,0.00043,0.00308,0.01721
1664955017.752817630767822,0.01656,0.00151,0.00452,0.00366,0.00020,0.00574,0.03219
1664955017.852817535400391,0.01830,0.00103,0.00115,0.00315,0.00251,0.00228,0.02841
1664955017.952817678451538,0.00932,0.00052,0.00118,0.00219,0.00000,0.00336,0.01657
1664955018.052817583084106,0.01452,0.00050,0.00103,0.00216,0.00230,0.00364,0.02416
1664955018.152817726135254,0.00779,0.00039,0.00039,0.00091,0.00001,0.00225,0.01175
1664955018.252817630767822,0.00851,0.00052,0.00038,0.00409,0.00403,0.00305,0.02058
1664955018.352817535400391,0.00789,0.00031,0.00027,0.00079,0.00095,0.00208,0.01228
1664955018.452817678451538,0.00450,0.00039,0.00028,0.00113,0.00256,0.00488,0.01374
1664955018.552817583084106,0.01251,0.00055,0.00158,0.00125,0.00136,0.00236,0.01960
1664955018.652817964553833,0.00467,0.00034,0.00127,0.00084,0.00586,0.00297,0.01596
1664955018.752817869186401,0.00986,0.00053,0.00044,0.00139,0.00001,0.00216,0.01438
1664955018.852817773818970,0.00721,0.00039,0.00015,0.00130,0.00038,0.00236,0.01178
1664955018.952817916870117,0.00482,0.00032,0.00089,0.00118,0.00004,0.00358,0.01083
1664955019.052817821502686,0.01815,0.00065,0.00057,0.00160,0.00584,0.00243,0.02925
1664955019.152817964553833,0.01847,0.00047,0.00078,0.00194,0.00480,0.00434,0.03080
1664955019.252817869186401,0.01259,0.00032,0.00058,0.00146,0.00451,0.00227,0.02172
1664955019.352817773818970,0.01434,0.00106,0.00035,0.00241,0.00223,0.00398,0.02438
1664955019.452818155288696,0.02338,0.00070,0.00136,0.00268,0.00095,0.00373,0.03281
1664955019.552818059921265,0.01261,0.00058,0.00121,0.00187,0.00046,0.00232,0.01906
1664955019.652818202972412,0.01220,0.00038,0.00039,0.00204,0.00052,0.00342,0.01895
1664955019.752818107604980,0.00690,0.00117,0.00044,0.00507,0.00328,0.00251,0.01937
1664955019.852818012237549,0.01150,0.00042,0.00069,0.00167,0.00255,0.00259,0.01942
1664955019.952818155288696,0.00562,0.00033,0.00055,0.00159,0.00261,0.00316,0.01386
1664955020.052818059921265,0.01269,0.00156,0.00170,0.00257,0.00001,0.00323,0.02175
1664955020.152817964553833,0.01039,0.00148,0.00230,0.00235,0.00101,0.00228,0.01982
1664955020.252818107604980,0.01405,0.00072,0.00079,0.00426,0.00358,0.00294,0.02634
1664955020.352818012237549,0.01665,0.00046,0.00085,0.00187,0.00214,0.00336,0.02533
1664955020.452817916870117,0.00809,0.00048,0.00013,0.00208,0.00246,0.00235,0.01560
1664955020.552817821502686,0.00877,0.00053,0.00150,0.00450,0.00021,0.00237,0.01788
1664955020.652817964553833,0.00598,0.00045,0.00189,0.00398,0.00120,0.00279,0.01631
1664955020.752817869186401,0.01338,0.00033,0.00037,0.00102,0.00019,0.00267,0.01797
1664955020.852817773818970,0.00814,0.00032,0.00137,0.00078,0.00212,0.00252,0.01525
1664955020.952817678451538,0.00944,0.00032,0.00044,0.00105,0.00147,0.00211,0.01483
1664955021.052817583084106,0.01437,0.00115,0.00181,0.00344,0.00087,0.00484,0.02648
1664955021.152817726135254,0.01176,0.00074,0.00087,0.00143,0.00314,0.00329,0.02123
1664955021.252817869186401,0.00576,0.00040,0.00008,0.00110,0.00095,0.00261,0.01090
1664955021.352817773818970,0.00913,0.00037,0.00194,0.00137,0.00004,0.00224,0.01509
1664955021.452817916870117,0.00980,0.00064,0.00189,0.00134,0.00438,0.00255,0.02061
1664955021.552818059921265,0.00990,0.00032,0.00177,0.00138,0.00384,0.00282,0.02003
1664955021.652818202972412,0.01710,0.00053,0.00182,0.00133,0.00260,0.00259,0.02599
1664955021.752818107604980,0.00864,0.00063,0.00018,0.00556,0.00071,0.00539,0.02110
1664955021.852818012237549,0.01585,0.00063,0.00059,0.00196,0.00106,0.00286,0.02295
1664955021.952818155288696,0.01109,0.00050,0.00038,0.00217,0.00728,0.00273,0.02415
1664955022.052818059921265,0.00771,0.00066,0.00092,0.00305,0.00428,0.00230,0.01891
1664955022.152818202972412,0.01274,0.00052,0.00158,0.00180,0.00258,0.00251,0.02173
1664955022.252818107604980,0.00827,0.00040,0.00055,0.00216,0.00038,0.00224,0.01400
1664955022.352818012237549,0.00494,0.00055,0.00339,0.00579,0.00139,0.00588,0.02195
1664955022.452818155288696,0.01134,0.00038,0.00037,0.00142,0.00285,0.00274,0.01910
1664955022.552818059921265,0.01595,0.00058,0.00124,0.00226,0.00176,0.00243,0.02422
1664955022.652818202972412,0.00607,0.00033,0.00069,0.00162,0.00270,0.00208,0.01350
1664955022.752818107604980,0.00418,0.00039,0.00042,0.00305,0.00341,0.00304,0.01449
1664955022.852818250656128,0.01712,0.00056,0.00102,0.00222,0.00020,0.00238,0.02351
1664955022.952818393707275,0.00902,0.00111,0.00183,0.00491,0.00574,0.00313,0.02572
1664955023.052818298339844,0.00667,0.00051,0.00076,0.00202,0.00126,0.00245,0.01366
1664955023.152818441390991,0.00510,0.00034,0.00047,0.00198,0.00034,0.00338,0.01160
1664955023.252818346023560,0.01871,0.00085,0.00205,0.00584,0.00267,0.00232,0.03244
1664955023.352818250656128,0.01266,0.00064,0.00195,0.00513,0.00310,0.00271,0.02620
1664955023.452818393707275,0.01064,0.00067,0.00291,0.00771,0.00003,0.00420,0.02616
1664955023.552818298339844,0.00533,0.00034,0.00068,0.00279,0.00182,0.00243,0.01339
1664955023.652818441390991,0.01041,0.00044,0.00036,0.00309,0.00008,0.00267,0.01705
1664955023.752818346023560,0.00660,0.00033,0.00051,0.00207,0.00018,0.00241,0.01211
1664955023.852818250656128,0.01543,0.00061,0.00164,0.00566,0.00111,0.00224,0.02669
1664955023.952818393707275,0.00433,0.00033,0.00036,0.00154,0.00412,0.00327,0.01395
1664955024.052818298339844,0.01419,0.00052,0.00053,0.00290,0.00024,0.00333,0.02170
1664955024.152818441390991,0.00520,0.00035,0.00068,0.00457,0.00032,0.00246,0.01357
1664955024.252818346023560,0.01559,0.00072,0.00171,0.00406,0.00048,0.00373,0.02628
1664955024.352818250656128,0.00997,0.00054,0.00096,0.00249,0.00200,0.00425,0.02021
1664955024.452818393707275,0.00733,0.00036,0.00039,0.00133,0.00368,0.00236,0.01544
1664955024.552818536758423,0.01796,0.00238,0.00159,0.00225,0.00465,0.00283,0.03167
1664955024.652818679809570,0.00800,0.00035,0.00121,0.00178,0.00062,0.00226,0.01423
1664955024.752818584442139,0.01318,0.00052,0.00512,0.00171,0.00078,0.00241,0.02372
1664955024.852818489074707,0.01460,0.00043,0.00118,0.00182,0.00284,0.00240,0.02327
1664955024.952818632125854,0.01126,0.00041,0.00029,0.00179,0.00169,0.00234,0.01779
1664955025.052818536758423,0.00531,0.00035,0.00129,0.00193,0.00018,0.00307,0.01213
1664955025.152818679809570,0.00498,0.00035,0.00023,0.00164,0.00104,0.00207,0.01031
1664955025.252818822860718,0.00659,0.00032,0.00051,0.00353,0.00336,0.00265,0.01698
1664955025.352818727493286,0.00515,0.00032,0.00041,0.00342,0.00000,0.00236,0.01167
1664955025.452818870544434,0.00900,0.00046,0.00081,0.00225,0.00022,0.00231,0.01505
1664955025.552818775177002,0.00622,0.00047,0.00062,0.00484,0.00085,0.00240,0.01538
1664955025.652818918228149,0.00562,0.00034,0.00210,0.00232,0.00029,0.00219,0.01286
1664955025.752818822860718,0.00515,0.00042,0.00131,0.00237,0.00209,0.00236,0.01369
1664955025.852818489074707,0.01021,0.00037,0.00066,0.00168,0.00236,0.00249,0.01778
1664955025.952818632125854,0.00685,0.00036,0.00022,0.00193,0.00000,0.00215,0.01151
1664955026.052818536758423,0.00540,0.00032,0.00055,0.00260,0.00309,0.00233,0.01429
1664955026.152818679809570,0.00456,0.00037,0.00001,0.00184,0.00191,0.00207,0.01076
1664955026.252818584442139,0.01256,0.00037,0.00029,0.00267,0.00167,0.00267,0.02023
1664955026.352818727493286,0.00409,0.00036,0.00113,0.00378,0.00066,0.00232,0.01235
1664955026.452818870544434,0.00482,0.00034,0.00047,0.00178,0.00000,0.00209,0.00950
1664955026.552818775177002,0.00586,0.00032,0.00083,0.00177,0.00000,0.00302,0.01181
1664955026.652818918228149,0.00488,0.00033,0.00053,0.00222,0.00066,0.00214,0.01075
1664955026.752818822860718,0.00452,0.00034,0.00090,0.00086,0.00296,0.00320,0.01279
1664955026.852818727493286,0.01347,0.00047,0.00296,0.00142,0.00020,0.00321,0.02173
1664955026.952818870544434,0.00630,0.00075,0.00087,0.00085,0.00010,0.00287,0.01174
1664955027.052818536758423,0.01344,0.00048,0.00041,0.00343,0.00621,0.00751,0.03147
1664955027.152818918228149,0.00563,0.00038,0.00085,0.00075,0.01463,0.00232,0.02457
1664955027.252818822860718,0.00442,0.00033,0.00053,0.00246,0.00150,0.00248,0.01171
1664955027.352818727493286,0.01526,0.00055,0.00083,0.00123,0.00048,0.00258,0.02094
1664955027.452818870544434,0.00690,0.00036,0.00077,0.00088,0.00018,0.00220,0.01128
1664955027.552747726440430,0.00812,0.00101,0.00510,0.00271,0.00181,0.00318,0.02193
1664955027.652671575546265,0.01382,0.00059,0.00063,0.00163,0.00177,0.00243,0.02087
1664955027.752610445022583,0.00540,0.00035,0.00018,0.00159,0.00270,0.00447,0.01470
1664955027.852562904357910,0.00527,0.00057,0.00034,0.00467,0.00033,0.00268,0.01386
1664955027.952529907226562,0.00441,0.00034,0.00063,0.00136,0.00105,0.00213,0.00992
1664955028.052501916885376,0.01423,0.00075,0.00127,0.00447,0.00149,0.00302,0.02524
1664955028.152481555938721,0.01380,0.00131,0.00200,0.00343,0.00176,0.00347,0.02577
1664955028.252467393875122,0.00806,0.00033,0.00017,0.00118,0.00391,0.00323,0.01687
